,Image Name,Acc,F1,Jaccard,Recall,Precision
0,100001.jpg,0.9978485107421875,0.5889212827988338,0.41735537190082644,0.8347107438016529,0.45495495495495497
1,100002.jpg,0.999267578125,0.9843444227005872,0.9691714836223507,0.994726433750824,0.974176888315042
2,100003.jpg,0.9959564208984375,0.5531197301854974,0.3822843822843823,1.0,0.3822843822843823
3,100004.jpg,0.9997406005859375,0.9701230228471002,0.9419795221843004,0.989247311827957,0.9517241379310345
4,100005.jpg,0.98577880859375,0.5471331389698736,0.3765886287625418,0.6093073593073594,0.4964726631393298
5,100006.jpg,0.9965362548828125,0.9940399611415968,0.9881505454925092,0.9962633545602863,0.9918264696636278
6,100007.jpg,0.99859619140625,0.775609756097561,0.6334661354581673,0.691304347826087,0.8833333333333333
7,100008.jpg,0.985626220703125,0.9795083750271917,0.9598396998635743,0.9881495786516854,0.9710169930130251
8,100009.jpg,0.9993438720703125,0.9467162329615861,0.8988235294117647,0.9138755980861244,0.9820051413881749
9,100010.jpg,0.9994964599609375,0.97323600973236,0.9478672985781991,0.9900990099009901,0.9569377990430622
10,100011.jpg,0.998931884765625,0.888888888888889,0.8,1.0,0.8
11,100012.jpg,0.9984893798828125,0.9050814956855225,0.8266199649737302,0.9007633587786259,0.9094412331406551
12,100013.jpg,0.9989776611328125,0.9699146834306243,0.941586748038361,0.967741935483871,0.9720972097209721
13,100014.jpg,0.998016357421875,0.9906434432128977,0.9814603536794068,0.9868081445368512,0.9945086705202312
14,100015.jpg,0.999603271484375,0.9540636042402827,0.9121621621621622,0.9407665505226481,0.967741935483871
15,100016.jpg,0.99920654296875,0.9638888888888889,0.9302949061662198,0.9625520110957004,0.9652294853963839
16,100017.jpg,0.999603271484375,0.9171974522292993,0.8470588235294118,0.9,0.935064935064935
17,100018.jpg,0.9992523193359375,0.9867172675521821,0.9737827715355806,0.9853817000541418,0.988056460369164
18,100019.jpg,0.9969024658203125,0.8687782805429863,0.768,0.981021897810219,0.7795823665893271
19,100020.jpg,0.9974517822265625,0.9843148304686766,0.9691141113371555,0.9825614100881305,0.9860745201354911
20,100021.jpg,0.99932861328125,0.9607843137254903,0.9245283018867925,0.9817850637522769,0.9406631762652705
21,100022.jpg,0.99969482421875,0.9224806201550387,0.8561151079136691,0.8880597014925373,0.9596774193548387
22,100023.jpg,0.99871826171875,0.937219730941704,0.8818565400843882,0.890625,0.9889589905362776
23,100024.jpg,0.998809814453125,0.7821229050279329,0.6422018348623854,0.9929078014184397,0.6451612903225806
24,100025.jpg,0.9993896484375,0.9820788530465951,0.9647887323943662,0.9776984834968778,0.9864986498649865
25,100026.jpg,0.99957275390625,0.9639175257731959,0.9303482587064676,0.9639175257731959,0.9639175257731959
26,100027.jpg,0.999755859375,0.9175257731958762,0.8476190476190476,0.8725490196078431,0.967391304347826
27,100028.jpg,0.994415283203125,0.9663355408388521,0.9348638547784304,0.9451241453760345,0.9885208882197968
28,100029.jpg,0.999755859375,0.9473684210526316,0.9,0.9411764705882353,0.9536423841059603
29,100030.jpg,0.99932861328125,0.9798534798534798,0.9605026929982047,0.9648331830477908,0.9953488372093023
30,100031.jpg,0.99951171875,0.982436882546652,0.9654800431499461,0.9835164835164835,0.981359649122807
31,100032.jpg,0.9980316162109375,0.9689231510479402,0.9397196261682244,0.9757399320718098,0.9622009569377991
32,100033.jpg,0.9992828369140625,0.9639846743295019,0.9304733727810651,0.9374068554396423,0.9921135646687698
33,100034.jpg,0.9993133544921875,0.8725212464589236,0.7738693467336684,0.9871794871794872,0.7817258883248731
34,100035.jpg,0.998779296875,0.9849056603773584,0.9702602230483272,0.993907083015994,0.9760658189977561
35,100036.jpg,0.9987945556640625,0.9666525960320811,0.9354575163398693,0.9557595993322203,0.977796754910333
36,100037.jpg,0.9982147216796875,0.971868237557105,0.9452759588400375,0.9483810417644298,0.9965483234714004
37,100038.jpg,0.9983367919921875,0.8932419196865818,0.8070796460176991,0.8735632183908046,0.9138276553106213
